Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
1296	-33.19954	-46.58742	13.38788	0.0176966	0.0418065	0.00726952	0.0231938	0.0206955	0.00316327	0.00124695	0.0265503	0.00290657	0.00548627	0.0398544	0.00723572	0.0041041	0.00600984	0.00770036	0.0528973	0.0011272	0.00107089	0.0920657	0.0188343	0.027292	3.78145	0.0728511	1.909549	0.09045105	0.0134018	0.122071	0.518848	1.92735	8.19195	74.6169	3.118138	0.04736776	17.30216	0.0433521	0.102415	0.0178084	0.0568186	0.0506986	0.00774917	0.00305469	0.0650413	0.00712034	0.0134399	0.0976328	0.0177256	0.010054	0.0147225	0.0188639	0.129584	0.00276134	0.00262341	0.225537	0.0461391	0.0668583	0.357307	0.642693	0.3573069	0.4082071
1332	-35.40087	-53.0345	17.63363	0.00891007	0.0262992	0.0259903	0.0788303	0.00819442	0.0685699	0.0102083	0.0173796	0.00495319	0.0366377	0.13102	0.0577709	0.00479982	0.0620467	0.0980911	0.000996827	0.0043857	0.0202828	0.000569377	0.0344967	0.0102868	2.82249	0.392503	1.932392	0.06760752	0.0853635	0.301147	0.687683	1.45416	3.32064	11.7146	1.779354	0.03498644	2.397002	0.0125367	0.0370036	0.036569	0.110916	0.0115297	0.0964795	0.0143633	0.0244536	0.00696926	0.0515501	0.184348	0.0812851	0.00675347	0.0873012	0.138017	0.00140256	0.00617079	0.0285384	0.000801127	0.0485377	0.0144737	0.310846	0.689154	0.310846	0.7107197
1368	-32.35492	-52.07447	19.71954	0.0131915	0.025366	0.0397369	0.0577999	0.0250813	0.15347	0.00439309	0.0126564	0.00442826	0.00600468	0.0234601	0.0590315	0.0430084	0.00487157	0.0448938	0.072206	0.00743878	0.0436834	0.00330691	0.0513363	0.0101568	0.116783	1.29441	1.853197	0.1468028	0.0352051	0.195513	0.60098	1.66395	5.11475	28.405	2.419797	0.07921594	0.03007371	0.0186975	0.0359535	0.0563228	0.081925	0.0355499	0.217527	0.00622672	0.017939	0.00627657	0.00851098	0.0332521	0.0836708	0.0609597	0.00690492	0.0636321	0.102344	0.0105437	0.0619164	0.00468718	0.0727636	0.0143961	0.987977	0.0120233	0.9879767	0.7055218
1404	-47.62257	-52.74421	5.121637	0.124029	0.0150972	0.0417007	0.154513	0.0831334	0.0204582	0.0247402	0.0223712	0.0460736	0.00763566	0.037249	0.121427	0.0866671	0.034703	0.0248555	0.270176	0.0203953	0.0907021	0.145664	0.00653682	0.0243924	3.98686	0.00438113	1.918646	0.08135425	0.00145373	0.0413178	0.37005	2.70234	24.2027	687.884	4.724257	0.04240191	303.3351	0.088433	0.0107643	0.0297327	0.110168	0.0592743	0.0145868	0.0176398	0.0159507	0.0328505	0.00544424	0.0265586	0.086578	0.0617938	0.0247433	0.017722	0.192636	0.0145419	0.0646707	0.103859	0.00466076	0.0173918	0.490192	0.509808	0.4901923	1.402521
1440	-35.94227	-53.44979	17.50752	0.00260662	0.000562519	0.00391022	0.0173482	0.00209435	0.0124999	0.00185942	0.00369779	0.0349464	0.00340641	0.00588569	0.0370953	0.0238924	0.000432652	0.013581	0.0207825	0.00130139	0.00935644	0.00749997	0.0167206	0.0315386	0.142707	1.28576	1.285255	0.7147447	0.0105933	0.108844	0.500611	1.99756	9.1875	94.3993	3.28818	0.5561111	0.03699668	0.0103842	0.00224095	0.0155774	0.0691112	0.00834342	0.0497968	0.00740752	0.0147312	0.139218	0.0135704	0.0234472	0.147779	0.0951819	0.00172359	0.0541037	0.0827926	0.00518444	0.0372739	0.0298782	0.0666111	0.125643	0.426475	0.573525	0.4264746	0.2510184
1476	-44.33989	-57.51824	13.17834	0.0158583	0.0275559	0.0341015	0.0239955	0.0173903	0.0187103	0.041429	0.0482904	0.0157749	0.0786717	0.0660872	0.100393	0.136593	0.0330422	0.0855207	0.00269537	0.120842	0.0072724	0.0235809	0.0728597	0.0723175	1.29958	0.90014	0.1433514	1.856649	0.0439685	0.2179	0.621653	1.60861	4.58927	22.7436	2.259072	12.95173	0.481251	0.0152047	0.0264203	0.0326962	0.0230066	0.0166736	0.0179392	0.0397217	0.0463003	0.0151248	0.0754297	0.0633638	0.0962554	0.130964	0.0316806	0.0819964	0.00258429	0.115862	0.00697271	0.0226091	0.0698572	0.0693373	0.138902	0.861098	0.1389017	1.042981
1512	-33.78758	-52.16956	18.38197	0.12848	0.337693	0.004708	0.0588005	0.057141	0.0287694	0.00611375	0.0574709	0.0233673	0.220595	0.157115	0.161836	0.0458485	0.142875	0.0163748	0.0458879	0.183856	0.158441	0.312582	0.0549203	0.0596597	0.0472557	1.31758	1.292567	0.7074326	0.411509	0.648533	0.873627	1.14465	1.54194	2.43008	0.6420298	0.547308	0.01195516	0.056786	0.149254	0.00208085	0.0259887	0.0252553	0.0127155	0.00270217	0.0254011	0.0103279	0.0974991	0.0694421	0.0715287	0.0202642	0.0631481	0.00723737	0.0202816	0.0812608	0.070028	0.138156	0.0242738	0.0263685	0.532958	0.467042	0.5329581	2.262536
1548	-37.83793	-53.35324	15.51531	0.0815937	0.092124	0.0328204	0.00760663	0.0589028	0.0434161	0.000106479	0.0672545	0.0822868	0.00785752	0.0632891	0.0986567	0.0939701	0.0276645	0.075737	0.0369462	0.077793	0.173954	0.183044	0.138715	0.0913404	0.0816117	1.30613	0.2297621	1.770238	0.129843	0.369497	0.732998	1.36426	2.70638	7.70163	1.476096	7.704655	0.02082787	0.0531528	0.0600125	0.0213803	0.0049552	0.0383712	0.0282827	6.93637e-05	0.0438117	0.0536043	0.00511864	0.0412286	0.0642682	0.0612151	0.0180216	0.0493375	0.0240679	0.0506769	0.11332	0.11924	0.0903634	0.0595021	0.00112938	0.998871	0.001129381	1.535079
1584	-34.55643	-52.85259	18.29616	0.268266	0.092304	0.00555207	0.00275603	0.0205759	0.0174006	0.00164673	0.409872	0.239782	0.00622474	0.222429	0.045926	0.0568244	0.563985	0.0986283	0.0175779	0.121735	0.0600913	0.4243	0.140539	0.116944	0.352554	1.21582	1.831003	0.1689971	0.545318	0.743984	0.911864	1.09665	1.34412	1.83379	0.4384592	0.09229758	0.09665778	0.0914534	0.031467	0.00189274	0.000939548	0.00701446	0.00593198	0.000561379	0.139728	0.0817431	0.00212205	0.0758275	0.0156564	0.0193718	0.192266	0.033623	0.0059924	0.0415001	0.0204855	0.144646	0.0479107	0.039867	0.568022	0.431978	0.5680223	2.93336
1620	-34.04034	-51.89186	17.85152	0.00718787	0.314725	0.00347832	0.0130158	0.103624	0.00625726	0.0323267	0.100815	0.0262062	0.0138798	0.0165296	0.00217672	0.0342822	0.281456	0.326087	0.056412	0.0513926	0.0120222	0.0434358	0.0539729	0.0842926	0.351239	1.21625	0.9189395	1.081061	0.209821	0.466943	0.788527	1.26819	2.14159	4.76598	1.129074	1.176422	0.09626257	0.00453901	0.198743	0.0021965	0.00821923	0.0654368	0.00395135	0.0204137	0.0636632	0.0165487	0.00876486	0.0104382	0.00137456	0.0216486	0.177734	0.205918	0.0356232	0.0324535	0.00759184	0.0274289	0.0340829	0.0532293	0.563498	0.436502	0.5634979	1.583575
1656	-37.37624	-54.47595	17.09971	0.00378737	0.022767	0.0115577	0.00786022	0.0133653	0.00495955	0.00808443	0.0285186	0.00207712	0.00716038	0.00657913	0.00201499	0.0127231	0.0700155	0.0410089	0.00701752	0.0100624	0.0452461	0.0154045	0.0565472	0.0391142	2.96473	0.345089	1.533589	0.4664106	0.187118	0.44158	0.774907	1.29048	2.2646	5.34422	1.211874	0.30413	2.863737	0.00910707	0.0547453	0.0277916	0.0189006	0.032138	0.0119257	0.0194397	0.0685755	0.00499461	0.0172178	0.0158201	0.00484522	0.0305939	0.168359	0.0986096	0.0168743	0.024196	0.108798	0.0370415	0.135973	0.0940536	0.486159	0.513841	0.4861591	0.4158712
1692	-30.42931	-46.59268	16.16337	0.192098	0.063902	0.0323639	0.0294491	0.00371441	0.0197281	0.042163	0.0555618	0.0226251	0.00650151	0.0359348	0.087463	0.0517921	0.0551218	0.0368286	0.015539	0.145226	0.234387	0.0813049	0.245758	0.100583	0.0621135	1.31263	0.3396908	1.660309	0.133178	0.374097	0.735832	1.35901	2.67311	7.50873	1.457755	4.887708	0.01577332	0.123294	0.0410142	0.0207721	0.0189013	0.00238402	0.0126621	0.0270615	0.0356612	0.0145215	0.00417287	0.0230641	0.0561364	0.0332417	0.0353788	0.0236377	0.00997341	0.0932107	0.150436	0.0521839	0.157735	0.0645573	0.176597	0.823403	0.1765968	1.558045
1728	-30.66928	-48.4059	17.73662	0.0873085	0.0546964	0.0359867	0.0453546	0.040666	0.00945646	0.0112864	0.00525295	0.0305209	0.0128071	0.04605	0.007027	0.0144136	0.0125894	0.140454	0.00165764	0.0209538	0.0298405	0.138881	0.0332401	0.081852	0.460012	1.18	0.7156776	1.284322	0.128622	0.367799	0.731945	1.36622	2.71887	7.77471	1.482925	1.794554	0.1299473	0.101487	0.0635787	0.0418306	0.0527198	0.0472698	0.0109921	0.0131192	0.00610598	0.0354772	0.0148869	0.0535281	0.00816813	0.0167542	0.0146338	0.163262	0.00192683	0.0243565	0.0346863	0.161434	0.038638	0.0951441	0.940278	0.059722	0.940278	0.8602953
1764	-37.65844	-51.04819	13.38974	0.0408514	0.00776572	0.0107931	0.0104964	0.0122471	0.00837881	0.01137	0.0150471	0.000633193	0.00178763	0.0112174	0.0335391	0.00697585	0.0028802	0.00137858	0.0079177	0.00315879	0.0309367	0.00260859	0.0194037	0.00188313	1.55812	0.813958	0.1733944	1.826606	0.0426995	0.21481	0.618889	1.6158	4.65528	23.4195	2.280247	10.5344	0.6380852	0.169318	0.0321868	0.0447345	0.0435047	0.0507608	0.0347279	0.0471257	0.0623663	0.00262441	0.00740924	0.0464933	0.13901	0.028913	0.0119377	0.00571383	0.0328167	0.0130923	0.128224	0.0108119	0.080423	0.00780507	0.236425	0.763575	0.2364246	0.2412702
1800	-35.71969	-52.09552	16.37583	0.00608962	0.042893	0.00713843	0.013271	0.0186624	0.0228303	0.0265275	0.00591599	0.00172026	0.00599962	0.0387846	0.00885433	0.0173154	0.00690788	0.000748199	0.00894854	0.00909702	0.0495132	0.00675038	0.0139029	0.0142408	2.59328	0.468906	1.610254	0.3897463	0.0290768	0.178101	0.583744	1.71308	5.61478	34.3917	2.558084	0.2420403	1.843497	0.0186734	0.131529	0.0218895	0.0406948	0.0572272	0.0700076	0.081345	0.018141	0.00527506	0.0183974	0.11893	0.0271512	0.0530965	0.0211826	0.00229431	0.0274401	0.0278954	0.151829	0.0206996	0.0426323	0.0436685	0.172565	0.827435	0.1725652	0.3261113
1836	-30.69324	-49.40703	18.71379	0.166623	0.0779588	0.0491065	0.0249835	0.0380653	0.00670402	0.00174422	0.00917662	0.00567137	0.034369	0.00409916	0.0506677	0.0556286	0.017559	0.00658729	0.0352385	0.00824214	0.048611	0.00221219	0.020933	0.013158	2.1889	0.603701	1.605736	0.394264	0.37781	0.622064	0.862344	1.15963	1.60755	2.64683	0.703809	0.2455348	1.208598	0.245996	0.115096	0.0724992	0.0368848	0.0561984	0.00989759	0.00257511	0.0135481	0.00837302	0.0507412	0.00605186	0.0748041	0.0821281	0.0259235	0.00972525	0.0520249	0.0121684	0.0717676	0.003266	0.0309048	0.019426	0.359333	0.640667	0.3593325	0.6773387
1872	-35.04925	-47.49647	12.44722	0.0414264	0.158366	0.00646299	0.0062041	0.106536	0.0574975	0.0138755	0.02468	0.0581266	0.0233154	0.0202831	0.00589496	0.0419692	0.19415	0.011598	0.0164283	0.102664	0.062233	0.0121857	0.0471187	0.0642289	3.76098	0.079673	1.288262	0.7117379	0.0307799	0.183115	0.588821	1.69831	5.46105	32.4887	2.516926	0.5524791	15.73507	0.0385275	0.147283	0.00601072	0.00576994	0.0990811	0.0534739	0.0129045	0.0229529	0.054059	0.0216839	0.0188637	0.00548244	0.0390323	0.180563	0.0107864	0.0152787	0.0954795	0.0578781	0.011333	0.0438214	0.0597342	0.748639	0.251361	0.7486391	1.075244
1908	-37.55748	-55.49711	17.93963	0.114633	0.107478	0.150624	0.0316101	0.0375151	0.0153309	0.104869	0.0128396	0.0632254	0.127218	0.10096	0.0120775	0.0273731	0.143996	0.0741564	0.0474253	0.0215992	0.00336043	0.086566	0.00959954	0.207245	0.844547	1.05182	0.9718748	1.028125	0.375367	0.620099	0.861493	1.16078	1.61265	2.66406	0.7085006	1.057878	0.2676468	0.0764374	0.0716662	0.100436	0.0210776	0.025015	0.0102227	0.0699267	0.00856146	0.0421587	0.0848286	0.0673198	0.00805327	0.0182524	0.0960163	0.0494474	0.0316232	0.0144023	0.00224073	0.0577221	0.00640096	0.138191	0.171132	0.828868	0.1711325	1.499702
1944	-33.99518	-53.90181	19.90663	0.154547	0.117415	0.0331821	0.0448832	0.005375	0.005991	0.131934	0.0125643	0.0406904	0.113409	0.0663947	0.0520699	0.116866	0.00642058	0.0159582	0.112009	0.108607	0.0228568	0.068342	0.112797	0.019995	0.155646	1.28145	1.791354	0.2086459	0.150463	0.397036	0.749622	1.33401	2.51866	6.64617	1.369522	0.1164738	0.04048683	0.113445	0.086188	0.0243573	0.0329464	0.00394552	0.00439769	0.0968463	0.00922283	0.0298688	0.0832476	0.048737	0.0382219	0.0857852	0.00471302	0.0117141	0.0822204	0.0797226	0.016778	0.0501663	0.0827983	0.0146773	0.796433	0.203567	0.7964332	1.362307
1980	-35.15085	-46.84962	11.69877	0.0016393	0.0241305	0.0109941	0.00860886	0.012138	0.00391004	0.00215743	0.00508338	0.000108615	0.0119911	0.00441413	0.00619629	0.0249269	0.00811966	0.00917957	0.000743649	0.0114204	0.00507278	0.00297027	0.0045652	0.0152286	3.00283	0.332391	0.2154568	1.784543	0.0326684	0.188511	0.59418	1.68299	5.30473	30.6106	2.473869	8.282604	3.011345	0.00944303	0.139002	0.0633306	0.0495905	0.0699198	0.0225235	0.0124277	0.0292823	0.000625669	0.0690734	0.0254272	0.0356932	0.143589	0.0467726	0.0528781	0.00428372	0.0657863	0.0292213	0.01711	0.0262974	0.0877232	0.281062	0.718938	0.2810624	0.1735987
2016	-35.35197	-52.06751	16.71555	0.0255248	0.0420956	0.0259927	0.0547486	0.0377564	0.00183597	0.0274104	0.000599553	0.00235354	0.00093234	0.0130126	0.0872593	0.0558591	0.0793661	0.0775221	0.00984181	0.0361773	0.0172292	0.0113181	0.00228504	0.00533322	2.48919	0.503602	1.268443	0.7315565	0.0890776	0.307468	0.692154	1.44476	3.25237	11.2262	1.748559	0.5767356	1.647592	0.0415407	0.0685089	0.0423021	0.0891012	0.0614471	0.00298796	0.0446094	0.00097575	0.0038303	0.00151735	0.0211774	0.142011	0.0909086	0.129165	0.126164	0.0160172	0.0588772	0.0280399	0.0184198	0.00371882	0.00867962	0.536485	0.463515	0.5364855	0.6144539
2052	-29.48173	-46.8974	17.41567	0.0556941	0.0524168	0.0170289	0.00533052	0.0263359	0.0170329	0.00709036	0.0407548	0.00320676	0.049107	0.114101	0.0177429	0.0374231	0.00487925	0.0244381	0.0942769	0.0692299	0.0154779	0.0109886	0.108923	0.0164962	0.799777	1.06674	0.6243547	1.375645	0.178387	0.431407	0.769293	1.2999	2.31799	5.6058	1.246427	2.203307	0.2499127	0.0706801	0.066521	0.021611	0.00676483	0.0334223	0.0216161	0.00899821	0.051721	0.00406962	0.0623205	0.144802	0.0225171	0.0474928	0.00619215	0.0310139	0.119645	0.0878581	0.0196426	0.0139454	0.138231	0.020935	0.430311	0.569689	0.4303108	0.7879744
2088	-37.67126	-58.0172	20.34594	0.0395909	0.049685	0.0145549	0.0650664	0.00528551	0.0863944	0.0754712	0.0259052	0.0411491	0.0295696	0.0946775	0.093644	0.000658256	0.0256096	0.0900745	0.0629005	0.0296616	0.0573804	0.00522804	0.0786878	0.0155592	1.30894	0.897021	1.912144	0.08785597	0.563083	0.755707	0.916323	1.09132	1.32326	1.77594	0.4152786	0.04594631	0.4864023	0.0401223	0.050352	0.0147502	0.0659399	0.00535646	0.0875542	0.0764843	0.026253	0.0417015	0.0299666	0.0959485	0.0949011	0.000667092	0.0259534	0.0912837	0.0637449	0.0300598	0.0581507	0.00529822	0.0797441	0.015768	0.428838	0.571162	0.4288379	0.9867537
2124	-35.02221	-52.19326	17.17104	0.0713532	0.248794	0.135965	0.0961727	0.171404	0.100896	0.100465	0.024545	0.0864773	0.048178	0.276367	0.245117	0.250336	0.0288614	0.102377	0.0974771	0.116919	0.163781	0.171867	0.0430398	0.0797468	1.63683	0.787722	1.885058	0.1149424	0.306681	0.561896	0.835405	1.19702	1.77969	3.26072	0.8546289	0.06097553	0.6926442	0.0268231	0.0935268	0.051112	0.0361533	0.0644341	0.037929	0.0377666	0.00922698	0.0325086	0.0181111	0.103892	0.0921444	0.0941062	0.0108496	0.0384857	0.0366436	0.0439523	0.0615685	0.0646083	0.0161795	0.0299785	0.396844	0.603156	0.3968441	2.660138
2160	-28.58216	-46.45059	17.86843	0.063372	0.0617917	0.0158771	0.0163922	0.059088	0.082309	0.00397377	0.0536731	0.00198369	0.0160579	0.0778294	0.0092367	0.0367428	0.201897	0.0433845	0.019587	0.156917	0.258714	0.0406504	0.0811128	0.0301994	0.925619	1.02479	1.152539	0.8474606	0.172735	0.424686	0.765533	1.30628	2.35468	5.78922	1.269707	0.7352986	0.3010748	0.0476199	0.0464323	0.0119306	0.0123177	0.0444007	0.0618497	0.00298602	0.0403318	0.00149061	0.0120664	0.0584836	0.00694076	0.0276098	0.151712	0.0326005	0.0147183	0.117913	0.194407	0.0305461	0.0609509	0.0226928	0.49711	0.50289	0.4971096	1.33079
2196	-28.05995	-44.26574	16.20579	0.25112	0.0598428	0.06167	0.0101301	0.315982	0.0350851	0.0834552	0.029872	0.0266163	0.0675806	0.193296	0.147484	0.132592	0.034907	0.0734353	0.0723857	0.449872	0.18268	0.165814	0.074107	0.0382035	0.236109	1.25463	0.4249598	1.57504	0.774598	0.882881	0.961884	1.03963	1.13265	1.29099	0.1846795	3.706327	0.06273014	0.100202	0.0238786	0.0246077	0.00404214	0.126083	0.0139997	0.0333004	0.0119196	0.0106205	0.0269661	0.0771293	0.0588494	0.052907	0.0139287	0.0293023	0.0288835	0.179509	0.0728934	0.0661633	0.0295703	0.015244	0.471675	0.528325	0.4716752	2.506131
2232	-27.82269	-44.6375	16.81481	0.371073	0.197292	0.0453017	0.0413918	0.0931838	0.00798314	0.0104674	0.0502555	0.0644523	0.104055	0.359725	0.204674	0.529715	0.0176942	0.0329948	0.0472723	0.577926	0.043256	0.0158115	0.185552	0.0119701	0.564692	1.1451	1.325594	0.6744059	0.515951	0.724167	0.904216	1.10593	1.3809	1.93817	0.478486	0.5087574	0.1643787	0.123196	0.0655011	0.0150402	0.0137421	0.0309371	0.0026504	0.00347517	0.0166848	0.0213982	0.0345462	0.119429	0.0679517	0.175865	0.00587448	0.0109543	0.0156944	0.191871	0.014361	0.00524943	0.0616034	0.00397406	0.148313	0.851687	0.148313	3.012046
2268	-34.3714	-48.50736	14.13595	0.0602687	0.110669	0.00305028	0.0247231	0.00211005	0.0239936	0.0104767	0.0281136	0.0392354	0.0348528	0.0396699	0.0484691	0.11922	0.0802531	0.0282333	0.0187329	0.245355	0.127096	0.00869419	0.024776	0.000346477	0.324532	1.22516	0.09267707	1.907323	0.12495	0.36264	0.728727	1.37226	2.75755	8.00319	1.503868	20.58031	0.0882968	0.0558903	0.102629	0.00282868	0.022927	0.00195676	0.0222505	0.00971556	0.0260712	0.036385	0.0323208	0.036788	0.0449479	0.110559	0.0744229	0.0261822	0.017372	0.227531	0.117863	0.00806258	0.0229761	0.000321307	0.630215	0.369785	0.6302152	1.078339
2304	-32.8518	-47.69778	14.84598	0.153652	0.0797748	0.0348387	0.00308247	0.0254014	0.0179012	0.0092908	0.0546626	0.0513548	0.0505975	0.015395	0.113883	0.00753461	0.106835	0.190593	0.0296226	0.0472113	0.00869238	0.0553303	0.0170609	0.018898	2.63838	0.453872	0.7118818	1.288118	0.0719179	0.276998	0.669982	1.49258	3.61013	13.9047	1.903283	1.809455	1.937684	0.140757	0.0730798	0.031915	0.00282378	0.0232696	0.0163989	0.00851108	0.0500751	0.0470449	0.0463512	0.014103	0.104326	0.00690228	0.0978689	0.174597	0.0271366	0.0432492	0.00796288	0.0506868	0.015629	0.017312	0.298913	0.701087	0.298913	1.091612
2340	-34.93859	-52.73998	17.80139	0.0679583	0.0604257	0.0189881	0.00165573	0.0272434	0.00626308	0.0121246	0.00293702	0.0145221	0.0144995	0.0827127	0.0248172	0.0108843	0.00846277	0.0808976	0.0178318	0.0489927	0.0543959	0.00379568	0.0197389	0.010449	0.519368	1.16021	0.6225357	1.377464	0.173612	0.425736	0.766123	1.30527	2.34887	5.75998	1.266046	2.212667	0.1492166	0.115263	0.102487	0.0322053	0.00280824	0.0462069	0.0106227	0.0205642	0.0049814	0.0246307	0.0245923	0.140287	0.0420918	0.0184606	0.0143535	0.137208	0.0302441	0.0830954	0.0922596	0.00643776	0.0334787	0.0177223	0.752868	0.247132	0.752868	0.5895961
2376	-41.13917	-52.85034	11.71116	0.179822	0.0954975	0.00958909	0.0149342	0.0167309	0.0176961	0.0239792	0.0470308	0.00264212	0.0655903	0.116635	0.0443047	0.0323564	0.0446396	0.0133213	0.035664	0.0256097	0.0635143	0.0321171	0.0673705	0.160565	3.02727	0.324242	0.2634394	1.736561	0.022459	0.157025	0.561251	1.78173	6.36841	44.5255	2.744815	6.591878	3.112153	0.162059	0.0860641	0.00864186	0.013459	0.0150782	0.015948	0.0216105	0.042385	0.00238112	0.0591112	0.105113	0.0399282	0.0291602	0.04023	0.0120054	0.0321411	0.0230799	0.0572402	0.0289445	0.0607155	0.144704	0.439024	0.560976	0.4390245	1.10961
2412	-32.47605	-48.34278	15.86673	0.0351308	0.0526668	0.0105831	0.0367421	0.110093	0.0157816	0.0684494	0.0275602	0.0021256	0.0230846	0.124995	0.0812465	0.14981	0.0413731	0.0567168	0.00190438	0.0659311	0.128198	0.0933121	0.0399362	0.268824	2.45445	0.515184	0.8975185	1.102481	0.211618	0.468889	0.789551	1.26654	2.1327	4.7255	1.122906	1.228366	1.588074	0.0244906	0.0367153	0.00737775	0.0256138	0.0767483	0.0110018	0.0477177	0.0192129	0.00148181	0.0160929	0.0871372	0.056639	0.104436	0.0288422	0.0395387	0.00132759	0.0459622	0.0893698	0.0650502	0.0278405	0.187404	0.319146	0.680854	0.3191458	1.434464
2448	-27.96213	-45.65718	17.69505	0.0179531	0.0392262	0.00383049	0.00332069	0.0154418	0.00655208	0.0105377	0.0277014	0.00246718	0.00194063	0.0265676	0.0151928	0.0474562	0.0254617	0.0414326	0.0353101	0.0283586	0.0128278	0.000790286	0.00461114	0.0013235	0.114246	1.29525	0.4314623	1.568538	0.179845	0.433124	0.770246	1.29829	2.30881	5.56034	1.24054	3.635399	0.02940136	0.0487455	0.106505	0.0104004	0.00901617	0.0419269	0.0177899	0.0286113	0.0752136	0.00669877	0.00526912	0.072135	0.0412507	0.128851	0.0691322	0.112496	0.0958723	0.0769979	0.0348294	0.00214575	0.0125199	0.00359352	0.100922	0.899078	0.1009217	0.3683036
2484	-32.38733	-48.76751	16.38019	0.0624693	0.0340815	0.0489163	0.0820719	0.0689362	0.0391428	0.0453209	0.225322	0.00434368	0.00403198	0.00829577	0.215078	0.112302	0.13473	0.0334472	0.0988598	0.0230751	0.0135211	0.0232424	0.00926722	0.0157775	0.168434	1.27719	0.1502551	1.849745	0.891127	0.945334	0.982614	1.01769	1.05783	1.12217	0.083347	12.31069	0.04395965	0.047971	0.0261716	0.0375634	0.063024	0.052937	0.0300583	0.0348025	0.173027	0.00333557	0.00309621	0.00637043	0.165161	0.0862378	0.103461	0.0256845	0.0759157	0.0177197	0.010383	0.0178481	0.00711642	0.0121158	0.0188114	0.981189	0.01881144	1.302232
2520	-27.26511	-44.15456	16.88945	0.0568493	0.0490577	0.0509139	0.0156197	0.130658	0.00033322	0.0171344	0.0804306	0.000450628	0.00496853	0.109957	0.108672	0.20124	0.16931	0.191477	0.0673572	0.00242385	0.00507116	0.0256322	0.00295755	0.0412052	1.39397	0.868675	0.7732433	1.226757	0.24393	0.502536	0.806807	1.23945	1.98991	4.09954	1.02016	1.586508	0.5349041	0.0426886	0.0368378	0.0382317	0.011729	0.0981122	0.000250218	0.0128663	0.060396	0.00033838	0.00373091	0.0825679	0.0816025	0.151113	0.127137	0.143782	0.0505791	0.00182009	0.00380798	0.0192475	0.00222085	0.0309413	0.275295	0.724705	0.2752953	1.33172
2556	-37.6319	-54.25917	16.62727	0.207173	0.249543	0.0458781	0.318578	0.244225	0.00101601	0.0501867	0.0185236	0.0163899	0.0187755	0.0736954	0.0156986	0.117913	0.143628	0.0744631	0.0696556	0.0238815	0.024042	0.00209874	0.336424	0.118099	0.544918	1.15169	0.78734	1.21266	0.261102	0.51949	0.815202	1.22669	1.92497	3.82992	0.9709684	1.540199	0.157715	0.0954764	0.115003	0.0211431	0.146818	0.112552	0.000468233	0.0231287	0.00853667	0.00755335	0.00865276	0.0339628	0.00723475	0.0543405	0.0661913	0.0343166	0.032101	0.0110059	0.0110798	0.000967212	0.155042	0.0544262	0.670662	0.329338	0.6706621	2.169887
2592	-31.99672	-48.901	16.90428	0.15852	0.0508614	0.0243886	0.0327314	0.0803577	0.0125154	0.213639	0.0429868	0.0315366	0.0763071	0.193399	0.124356	0.00109172	0.196224	0.0286412	0.0189535	0.20656	0.116968	0.0551026	0.0372089	0.0323353	0.665547	1.11148	0.6179807	1.382019	0.341805	0.59241	0.849303	1.17744	1.68802	2.92564	0.776225	2.236347	0.1995969	0.0913826	0.0293203	0.0140594	0.0188688	0.0463241	0.00721482	0.123157	0.0247807	0.01818	0.043989	0.11149	0.0716882	0.000629348	0.113118	0.0165109	0.0109262	0.119076	0.0674289	0.0317652	0.0214499	0.0186405	0.525991	0.474009	0.525991	1.734685
