Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
1296	-29.72704	-48.54096	18.81392	0.0315526	0.0608534	0.00823429	0.0239846	0.0943625	0.00347206	0.0169026	0.0242214	0.0198431	0.0461813	0.00686605	0.0173035	0.0163098	0.0266486	0.0578212	0.0121377	0.000840248	0.00268421	0.0312379	0.0202911	0.0343815	0.332992	1.22234	0.7224765	1.277524	0.352436	0.601326	0.85327	1.17196	1.66299	2.83739	0.7540776	1.768256	0.09080758	0.0567361	0.109423	0.0148064	0.0431277	0.169677	0.00624325	0.0303933	0.0435535	0.0356807	0.0830404	0.0123461	0.0311142	0.0293273	0.047918	0.103971	0.0218254	0.00151088	0.00482659	0.0561702	0.0364862	0.0618227	0.793898	0.206102	0.793898	0.5561297
1332	-36.51644	-54.71982	18.20338	0.0428369	0.094937	0.0384907	0.0293578	0.0251576	0.106763	0.0274093	0.0115241	0.0177767	0.00923442	0.0292624	0.145574	0.00586078	0.0239081	0.165517	0.00890506	0.0283473	0.0135339	0.0113253	0.0657253	0.085887	1.7761	0.741301	1.354858	0.6451422	0.288467	0.545365	0.827659	1.20823	1.83363	3.4666	0.8989005	0.4761697	0.79864	0.0433865	0.0961549	0.0389845	0.0297345	0.0254803	0.108133	0.0277609	0.011672	0.0180047	0.00935289	0.0296378	0.147442	0.00593597	0.0242148	0.16764	0.0090193	0.028711	0.0137076	0.0114706	0.0665685	0.0869889	0.828474	0.171526	0.828474	0.9873335
1368	-35.45681	-53.00739	17.55058	0.0466262	0.0922982	0.118045	0.00796998	0.084438	0.0933595	0.0204392	0.0518079	0.0474735	0.0420929	0.116168	0.0540821	0.0338296	0.216962	0.319382	0.12508	0.288196	0.0157074	0.000891902	0.0256626	0.0289164	0.167466	1.27751	0.6538343	1.346166	0.374218	0.619172	0.861091	1.16132	1.61506	2.67224	0.7107173	2.058879	0.04369601	0.0254868	0.0504519	0.0645255	0.00435654	0.0461554	0.0510321	0.0111725	0.0283192	0.0259499	0.0230088	0.0634995	0.0295623	0.0184919	0.118596	0.17458	0.0683712	0.157533	0.00858596	0.000487531	0.0140277	0.0158063	0.224358	0.775642	0.2243583	1.829427
1404	-27.89105	-46.51625	18.6252	0.349077	0.0170233	0.0200103	0.000715151	0.0042392	0.00778722	0.00490836	0.0121256	0.0732438	0.00415526	0.0463836	0.0221416	0.0602007	0.00989536	0.0902629	0.0311477	0.0203603	0.00792264	7.83783e-05	0.0675438	0.0117062	0.297608	1.23413	0.675929	1.324071	0.3804	0.624141	0.863241	1.15843	1.6022	2.62881	0.6988684	1.958891	0.08038276	0.405466	0.0197733	0.0232427	0.000830675	0.00492399	0.00904515	0.00570124	0.0140843	0.0850755	0.00482649	0.0538762	0.0257183	0.0699254	0.0114938	0.104844	0.0361793	0.0236492	0.00920244	9.10393e-05	0.0784546	0.0135972	0.123291	0.876709	0.1232911	0.860928
1440	-28.0423	-44.91567	16.87337	0.00144542	0.155734	0.0401054	0.0188645	0.0352246	0.0137876	0.00218989	0.000750629	0.0371743	0.0043067	0.0598654	0.0721942	0.135384	0.0688021	0.0310299	0.0509584	0.0226397	0.0334878	0.0364183	0.0706688	0.149476	1.05268	0.982441	0.4960415	1.503959	0.28118	0.538602	0.824443	1.21294	1.85666	3.55644	0.9174018	3.031921	0.3571643	0.00138915	0.149671	0.038544	0.0181301	0.0338533	0.0132508	0.00210463	0.000721407	0.0357271	0.00413904	0.0575348	0.0693837	0.130113	0.0661236	0.0298219	0.0489745	0.0217583	0.0321841	0.0350005	0.0679177	0.143657	0.233093	0.766907	0.2330926	1.040507
1476	-31.49763	-49.28424	17.78661	0.00267133	0.184319	0.00235926	0.189811	0.0370845	0.0353809	0.00135017	0.00708075	0.0658052	0.0221359	0.0287246	0.119907	0.016665	0.180977	0.0483665	0.00319611	0.0136028	0.0118054	0.018462	0.113958	0.1352	1.6784	0.773868	1.131791	0.8682085	0.371767	0.617191	0.860231	1.16248	1.62024	2.68986	0.7154684	0.76711	0.7229476	0.00215628	0.148781	0.00190437	0.153214	0.0299343	0.0285592	0.00108985	0.00571552	0.0531174	0.0178679	0.0231863	0.0967883	0.0134519	0.146083	0.039041	0.00257987	0.0109801	0.00952922	0.0149023	0.0919858	0.109132	0.192161	0.807839	0.1921608	1.238863
1512	-29.19123	-44.99799	15.80676	0.213716	0.209787	0.0541763	0.0180386	0.0337453	0.0120932	0.0124289	0.132959	0.00746487	0.0311817	0.122697	0.0727021	0.0379208	0.211941	0.00240596	0.0537765	0.119827	0.17348	0.0824	0.0454922	0.0372138	0.656674	1.11444	0.2644991	1.735501	0.49039	0.706442	0.897252	1.11451	1.41555	2.03919	0.5152261	6.561464	0.1964133	0.126801	0.12447	0.0321435	0.0107026	0.0200216	0.00717508	0.00737421	0.0788864	0.00442901	0.0185005	0.0727981	0.0431352	0.0224989	0.125748	0.00142749	0.0319064	0.0710952	0.102928	0.0488891	0.0269912	0.0220795	0.429981	0.570019	0.4299807	1.685448
1548	-25.41936	-45.13748	19.71812	0.038741	0.0787291	0.0584562	0.0227705	0.107132	0.0474923	0.0338452	0.0889194	0.00967614	0.162086	0.464068	0.230791	0.116527	0.311078	0.00698476	0.00579772	0.101226	0.0882752	0.0344826	0.08058	0.0759879	0.235782	1.25474	1.679585	0.3204151	0.934466	0.967484	0.98974	1.01037	1.03361	1.07013	0.04900983	0.1907704	0.06263781	0.0179054	0.0363873	0.0270174	0.0105241	0.0495144	0.0219501	0.0156427	0.041097	0.00447215	0.0749133	0.214484	0.106668	0.0538568	0.143775	0.00322824	0.00267961	0.0467847	0.0407993	0.0159373	0.0372427	0.0351203	0.31151	0.68849	0.3115102	2.163645
1584	-25.74964	-46.08187	20.33224	0.0329026	0.0732392	0.0245006	0.0145286	0.0372407	0.0105043	0.0146852	0.0732113	0.00436253	0.0403065	0.161002	0.00911232	0.0242595	0.0560591	0.00816906	0.000267484	0.0168174	0.0768014	0.0208615	0.0130986	0.0244424	0.433413	1.18886	1.548495	0.4515051	0.38939	0.631291	0.866314	1.15432	1.58405	2.56812	0.6819791	0.2915768	0.1215204	0.044682	0.0994595	0.033272	0.0197299	0.0505732	0.0142649	0.0199426	0.0994216	0.00592436	0.0547366	0.218642	0.0123746	0.0329446	0.0761287	0.0110937	0.000363245	0.0228382	0.104297	0.02833	0.017788	0.033193	0.748969	0.251031	0.7489687	0.7363724
1620	-32.17456	-50.68037	18.50581	0.0173723	0.228273	0.242892	0.0168239	0.00694728	0.112944	0.0881067	0.35653	0.0038174	0.014584	0.0907942	0.0271138	0.0442089	0.558482	0.00912198	0.184753	0.282041	0.157273	0.0363373	0.0375872	0.210572	0.45834	1.18055	1.937099	0.06290103	0.3678	0.613971	0.858828	1.16438	1.62874	2.71887	0.7232244	0.03247177	0.1294138	0.00637148	0.0837214	0.0890832	0.00617034	0.00254799	0.0414234	0.0323141	0.130761	0.00140007	0.00534885	0.0332997	0.00994429	0.0162141	0.204829	0.00334558	0.0677599	0.103442	0.0576816	0.0133271	0.0137855	0.0772296	0.132265	0.867735	0.1322645	2.726575
1656	-39.71512	-57.60481	17.8897	0.0458248	0.183822	0.199999	0.066078	0.183643	0.0263152	0.0531461	0.00507757	0.0244389	0.0214464	0.0653801	0.0991038	0.0809245	0.00286727	0.232473	0.0591538	0.0339218	0.115632	0.135796	0.104176	0.0215366	1.48574	0.838085	1.382507	0.6174934	0.455372	0.681372	0.887195	1.12715	1.46763	2.19601	0.568796	0.4466477	0.5909277	0.0260256	0.104399	0.113587	0.0375282	0.104298	0.0149454	0.0301837	0.00288375	0.0138798	0.0121802	0.0371318	0.0562848	0.0459601	0.00162843	0.13203	0.0335957	0.0192655	0.0656718	0.0771235	0.0591657	0.0122315	0.128014	0.871986	0.1280144	1.760756
1692	-29.18644	-45.79563	16.60919	0.15118	0.15582	0.0137179	0.0730735	0.0361298	0.0247158	0.0395766	0.160302	0.0831436	0.0468333	0.37795	0.347992	0.107191	0.14239	0.0842531	0.243756	0.0450952	0.0697842	0.0783307	0.129058	0.0232606	0.124902	1.2917	0.479178	1.520822	0.708219	0.845136	0.948861	1.0539	1.18324	1.41199	0.2494601	3.173814	0.03223187	0.0621231	0.0640299	0.00563699	0.0300275	0.0148465	0.0101563	0.0162629	0.0658715	0.0341655	0.0192448	0.155308	0.142998	0.0440473	0.0585111	0.0346214	0.100165	0.0185306	0.0286758	0.0321878	0.0530329	0.00955829	0.459847	0.540153	0.459847	2.433554
1728	-33.5126	-50.68383	17.17123	0.172043	0.0785764	0.0907937	0.111214	0.120407	0.0113456	0.0717114	0.0534261	0.00235804	0.0685111	0.0261763	0.00997163	0.0116544	0.0457049	0.0495927	0.0561662	0.00213917	0.0301619	0.0475896	0.0192426	0.036729	2.73437	0.421875	1.576823	0.4231771	0.201133	0.457411	0.783469	1.27637	2.18622	4.97184	1.15965	0.2683732	2.160491	0.154227	0.0704396	0.0813918	0.0996977	0.107938	0.0101707	0.0642855	0.0478937	0.00211386	0.0614166	0.0234657	0.00893904	0.0104476	0.040972	0.0444572	0.0503501	0.00191765	0.0270385	0.0426615	0.01725	0.0329257	0.311546	0.688454	0.311546	1.115514
1764	-27.21556	-46.03891	18.82335	0.0100201	0.317903	0.016929	0.154009	0.0814282	0.0317889	0.0478864	0.0072403	0.00982526	0.00430486	0.165572	0.19883	0.0775316	0.17668	0.00267988	0.427915	0.0733521	0.0458039	0.247916	0.00240451	0.00722354	0.879134	1.04029	1.61813	0.38187	0.806869	0.900633	0.967876	1.03319	1.11033	1.23936	0.155166	0.2359946	0.2816954	0.00475508	0.150862	0.00803372	0.0730855	0.0386421	0.0150856	0.0227246	0.00343591	0.00466261	0.00204289	0.0785727	0.0943554	0.0367929	0.0838441	0.00127175	0.203069	0.0348095	0.0217364	0.117649	0.00114107	0.00342796	0.344911	0.655089	0.3449111	2.107243
1800	-30.3822	-47.95329	17.5711	0.046695	0.0210083	0.000710084	0.00275842	0.121343	0.00891003	0.0290417	0.0735089	0.0152194	0.00298066	0.070674	0.0603391	0.0115168	0.0795365	0.00462461	0.0591361	0.0194598	0.0182637	0.078689	0.00359557	0.0129832	1.57082	0.809726	0.8105349	1.189465	0.306354	0.561604	0.83527	1.19722	1.78062	3.2642	0.8554009	1.467506	0.6466472	0.0630167	0.0283515	0.000958286	0.00372259	0.163758	0.0120244	0.0391928	0.099203	0.0205392	0.00402251	0.0953773	0.0814299	0.0155424	0.107338	0.00624109	0.0798064	0.0262618	0.0246476	0.106194	0.00485235	0.0175214	0.103854	0.896146	0.1038541	0.7409944
1836	-26.16774	-45.68134	19.5136	0.00524173	0.125723	0.013659	0.0354812	0.0158079	0.00141135	0.0571816	0.0396874	0.0248537	0.0325959	0.179774	0.0107418	0.0385344	0.0316975	0.00364865	0.117813	0.00168019	0.0179514	0.0299162	0.0288071	0.0196829	0.539225	1.15359	0.9849279	1.015072	0.724138	0.854347	0.952075	1.05034	1.17048	1.38095	0.2333877	1.030605	0.1558105	0.006301	0.151129	0.0164192	0.0426513	0.0190024	0.00169657	0.068737	0.0477076	0.0298762	0.039183	0.216104	0.0129126	0.0463215	0.0381031	0.00438599	0.141621	0.00201973	0.0215791	0.0359617	0.0346285	0.0236605	0.157042	0.842958	0.1570416	0.8318892
1872	-27.2599	-48.49923	21.23933	0.0898398	0.262633	0.0334191	0.0110047	0.0892404	0.022101	0.00815267	0.0517455	0.0495168	0.0930338	0.081633	0.0274305	0.210362	0.000437406	0.0261962	0.0573642	0.0349367	0.0225964	0.0442862	0.035306	0.176592	0.311951	1.22935	1.915585	0.08441492	0.907466	0.953748	0.985335	1.01488	1.04849	1.10197	0.07020942	0.04406744	0.08458442	0.0629207	0.183939	0.0234056	0.00770728	0.0625008	0.0154787	0.00570984	0.0362407	0.0346798	0.0651576	0.0571729	0.0192114	0.14733	0.000306344	0.0183469	0.0401759	0.0244684	0.0158257	0.0310165	0.0247271	0.123679	0.529054	0.470946	0.5290543	1.427827
1908	-30.73303	-47.74633	17.0133	0.0636314	0.0685044	0.0277217	0.0391764	0.116865	0.0359725	0.0459932	0.0427009	0.0622349	0.010569	0.0773762	0.0234352	0.133756	0.00734123	0.0134473	0.220865	0.0737804	0.0340477	0.194866	0.00977289	0.0472323	1.05247	0.982509	0.6800766	1.319923	0.263312	0.52163	0.816248	1.22512	1.91707	3.79777	0.9648734	1.940845	0.3570697	0.0471592	0.0507707	0.0205454	0.0290348	0.0866125	0.0266603	0.034087	0.0316469	0.0461242	0.00783301	0.0573458	0.0173685	0.0991309	0.00544081	0.00996623	0.16369	0.0546809	0.0252338	0.144421	0.00724298	0.0350052	0.0885204	0.91148	0.08852041	1.349291
1944	-29.10979	-49.10484	19.99505	0.00931629	0.0913174	0.107686	0.0843513	0.0325529	0.0146222	0.052882	0.0309877	0.0175546	0.0926915	0.0879892	0.0228948	0.042083	0.105227	0.0621706	0.00864546	0.122246	0.0183736	0.0250318	0.143502	0.00326935	0.249779	1.25007	1.178283	0.821717	0.813086	0.90401	0.969007	1.03198	1.10618	1.22988	0.1496159	0.6973851	0.06660392	0.00792609	0.0776908	0.0916171	0.0717642	0.0276953	0.0124403	0.0449908	0.0263636	0.0149351	0.0788598	0.0748593	0.0194784	0.0358032	0.089525	0.0528934	0.00735536	0.104005	0.0156319	0.0212965	0.122088	0.00278149	0.836774	0.163226	0.8367735	1.175396
1980	-33.99079	-53.44778	19.45698	0.0026322	0.0304969	0.0752975	0.0254632	0.0282795	0.0422772	0.00969762	0.0154309	0.00679919	0.0430344	0.062523	0.000340622	0.0151977	0.0422884	0.00598285	0.0188387	0.028325	0.0140354	0.015269	0.0376675	0.0367531	0.824668	1.05844	1.535702	0.4642975	0.195485	0.451101	0.780081	1.28192	2.2168	5.11549	1.180246	0.3023356	0.2597109	0.00472881	0.0547885	0.135274	0.0457453	0.0508048	0.0759521	0.017422	0.027722	0.0122149	0.0773124	0.112324	0.000611937	0.027303	0.0759722	0.0107483	0.0338443	0.0508866	0.025215	0.0274311	0.0676706	0.0660279	0.948747	0.051253	0.948747	0.55663
2016	-27.16692	-46.30688	19.13996	0.0272843	0.000218414	0.0254302	0.02012	0.00882939	0.0770003	0.00131847	0.0152584	0.024202	0.0129926	0.048928	0.00104072	0.0232685	0.0162392	0.0281179	0.0853887	0.0808661	0.0997485	0.078505	0.150054	0.0573937	0.693093	1.1023	1.428297	0.5717026	0.180848	0.4343	0.770898	1.29719	2.30256	5.52951	1.236519	0.4002686	0.2095895	0.0309274	0.000247578	0.0288257	0.0228065	0.0100083	0.0872818	0.00149451	0.0172958	0.0274336	0.0147274	0.0554611	0.00117969	0.0263754	0.0184075	0.0318723	0.0967902	0.0916637	0.113067	0.0889873	0.17009	0.0650572	0.506279	0.493721	0.506279	0.882204
2052	-30.1768	-47.80834	17.63154	0.0143361	0.0726986	0.020431	0.0197766	0.00838969	0.0127736	0.000196108	0.0470379	0.00395909	0.0124301	0.0428305	0.0440754	0.0109903	0.0429702	0.0184073	0.0431567	0.0695658	0.0331166	0.0229778	0.00049972	0.00714114	1.90492	0.69836	1.436093	0.5639071	0.0842781	0.299274	0.686346	1.45699	3.34142	11.8655	1.788607	0.3926676	0.9092345	0.0261722	0.13272	0.0372992	0.0361046	0.0153164	0.0233196	0.000358019	0.0858732	0.00722778	0.0226925	0.078192	0.0804649	0.0200641	0.0784472	0.0336046	0.0787876	0.127	0.0604582	0.0419486	0.000912297	0.013037	0.446887	0.553113	0.4468866	0.5477601
2088	-31.01825	-48.81658	17.79833	0.0884202	0.127578	0.019573	0.00853417	0.00158657	0.0233745	0.0102838	0.0104556	0.0155552	0.0218714	0.0510711	0.0194405	0.00550089	0.000754563	0.00136983	0.0436079	0.0185242	0.0669866	0.132399	0.073171	0.0860679	2.49763	0.50079	1.74982	0.2501801	0.127723	0.366544	0.731165	1.36768	2.72819	7.82942	1.487995	0.1429748	1.662459	0.10703	0.154429	0.0236925	0.0103304	0.0019205	0.0282941	0.0124482	0.0126562	0.0188291	0.0264747	0.06182	0.0235321	0.00665866	0.000913376	0.00165814	0.0527861	0.022423	0.0810853	0.160265	0.0885713	0.104183	0.874162	0.125838	0.8741615	0.8261257
2124	-29.71998	-47.54026	17.82028	0.0962731	0.209164	0.029085	0.000848468	0.207119	0.177245	0.0730583	0.0452941	0.0309534	0.0743999	0.0105757	0.0461731	0.00630953	0.0311908	0.00959857	0.170358	0.0233143	0.0755971	0.0341636	0.0777089	0.0325708	2.20029	0.599903	1.534562	0.4654383	0.410421	0.647696	0.873275	1.14511	1.54394	2.43652	0.6439452	0.3033038	1.222583	0.0658953	0.143165	0.0199076	0.000580744	0.141765	0.121317	0.0500056	0.0310021	0.0211864	0.0509239	0.00723865	0.0316037	0.00431863	0.0213489	0.00656986	0.116604	0.0159578	0.0517434	0.0233837	0.0531888	0.0222935	0.0936396	0.90636	0.09363963	1.461001
2160	-29.63906	-46.78784	17.14877	0.0569898	0.0544321	0.0187494	0.00928511	0.0162657	0.0207467	0.0236041	0.0193357	0.0111774	0.0254985	0.0898205	0.102476	0.00536288	0.0188702	0.00083547	0.0334921	0.0093605	0.0266828	0.0411046	0.0400505	0.14042	1.40864	0.863786	0.4594779	1.540522	0.557844	0.75227	0.915021	1.09287	1.32931	1.79262	0.4220378	3.352766	0.5435915	0.0745394	0.0711939	0.024523	0.0121444	0.0212745	0.0271355	0.0308727	0.0252899	0.0146194	0.0333506	0.11748	0.134033	0.00701433	0.0246811	0.00109275	0.0438057	0.012243	0.0348996	0.0537625	0.0523837	0.183661	0.016243	0.983757	0.01624298	0.7645604
2196	-31.99851	-46.99703	14.99852	0.0132591	0.092075	0.00756873	0.010422	0.0281794	0.00595908	0.00906133	0.0301088	0.00654474	0.048069	0.0714815	0.0365595	0.00119225	0.0289081	0.0104583	0.0283846	0.00996609	0.00106246	0.0602658	0.00833758	0.0512815	0.511647	1.16278	0.1835834	1.816417	0.0620298	0.25772	0.655072	1.52655	3.88018	16.1213	2.010233	9.894231	0.1466729	0.0237132	0.164671	0.0135363	0.0186391	0.0503973	0.0106575	0.0162057	0.053848	0.0117049	0.0859687	0.127841	0.0653847	0.00213227	0.0517005	0.0187042	0.0507643	0.0178238	0.00190016	0.107782	0.0149113	0.0917141	0.170567	0.829433	0.1705675	0.5591448
2232	-34.52887	-51.48334	16.95447	0.1293	0.178541	0.099549	0.193807	0.0239424	0.00642387	0.0162193	0.0889939	0.0932366	0.0692874	0.021888	0.410551	0.111612	0.13121	0.152869	0.124496	0.0257803	0.0584437	0.00352237	0.0914013	0.0648207	0.228848	1.25705	0.7307282	1.269272	0.243282	0.501885	0.806481	1.23996	1.99249	4.11046	1.022083	1.736996	0.06068395	0.0616919	0.0851861	0.0474972	0.0924699	0.0114235	0.00306498	0.00773859	0.0424611	0.0444853	0.0330586	0.0104433	0.195883	0.0532525	0.0626034	0.0729375	0.0593999	0.0123004	0.0278849	0.00168061	0.0436097	0.0309275	0.88977	0.11023	0.8897697	2.095894
2268	-32.74151	-52.45758	19.71607	0.036194	0.0905628	0.0191106	0.0729626	0.0148179	0.0146557	0.0396773	0.0038511	0.00939678	0.0138041	0.0140116	0.149356	0.135718	0.111099	0.0761353	0.116819	0.0437751	0.118128	0.0269278	0.123898	0.00352162	0.326025	1.22466	1.790492	0.2095082	0.128688	0.367891	0.732002	1.36612	2.71819	7.77073	1.482554	0.1170116	0.08873904	0.0293206	0.0733645	0.0154814	0.0591066	0.0120039	0.0118725	0.0321424	0.00311976	0.00761229	0.0111826	0.0113507	0.120992	0.109945	0.0900011	0.0616769	0.0946347	0.035462	0.095695	0.0218141	0.100369	0.00285285	0.211243	0.788757	0.2112426	1.234422
2304	-33.29504	-50.11621	16.82117	0.0189693	0.188914	0.0538186	0.0999004	0.0674194	0.0535085	0.0203243	0.0623563	0.0209486	0.0513245	0.01803	0.0929303	0.0720847	0.170157	0.0393656	0.0591267	0.0461737	0.343857	0.0369414	0.077154	0.00242592	0.169405	1.27687	0.3233993	1.676601	0.453721	0.680166	0.886705	1.12777	1.47023	2.204	0.5714214	5.184305	0.04422409	0.0118875	0.118387	0.0337266	0.0626048	0.0422499	0.0335323	0.0127366	0.039077	0.0131279	0.0321636	0.0112989	0.0582369	0.0451735	0.106633	0.0246693	0.037053	0.0289358	0.215486	0.0231502	0.0483503	0.00152026	0.303435	0.696565	0.3034345	1.59573
2340	-28.96911	-45.79527	16.82615	0.0847289	0.109905	0.00109514	0.0321901	0.0997665	0.0197532	0.0187538	0.135175	0.0808608	0.00421841	0.092074	0.0569051	0.080843	0.26235	0.0850033	0.105654	0.0144425	0.287577	0.00128184	0.00541085	0.0503047	0.103304	1.2989	0.2489041	1.751096	0.802589	0.898299	0.967093	1.03403	1.11321	1.24597	0.1590122	7.035223	0.0265106	0.0520354	0.0674969	0.000672569	0.0197692	0.0612706	0.0121312	0.0115175	0.0830166	0.0496599	0.0025907	0.0565464	0.0349477	0.0496489	0.161119	0.0522039	0.0648865	0.00886973	0.176612	0.000787229	0.00332302	0.0308941	0.584623	0.415377	0.5846228	1.628293
2376	-36.20773	-52.9562	16.74847	0.181509	0.1444	0.00442362	0.103882	0.24678	0.0208331	0.1189	0.0321447	0.0150021	0.113381	0.162467	0.216366	0.0227287	0.00838728	0.398636	0.0237032	0.208032	0.114023	0.233177	0.121572	0.133589	0.816366	1.06121	1.265341	0.7346591	0.329616	0.582011	0.844623	1.18396	1.71818	3.03384	0.8024817	0.5806017	0.2564256	0.0691741	0.055032	0.00168587	0.03959	0.0940494	0.00793964	0.0453135	0.0122505	0.00571742	0.0432102	0.0619173	0.0824587	0.00866207	0.00319645	0.151923	0.00903345	0.0792825	0.043455	0.0888652	0.0463319	0.0509118	0.627573	0.372427	0.6275734	2.623936
2412	-28.60049	-48.069	19.46851	0.0791956	0.0730755	0.00302429	0.00693605	0.187287	0.0499653	0.0802992	0.000251939	0.000552443	0.00746917	0.0307727	0.0465721	0.0255222	0.00353976	0.474395	0.0213225	0.042947	0.122073	0.0308074	0.130036	0.109469	0.182902	1.27237	1.071714	0.9282864	0.839747	0.918348	0.973776	1.02693	1.08891	1.19083	0.1262872	0.8661703	0.04791654	0.0519141	0.0479022	0.00198247	0.0045467	0.12277	0.0327531	0.0526375	0.00016515	0.000362136	0.00489617	0.020172	0.0305288	0.0167302	0.00232037	0.310974	0.0139773	0.0281525	0.080021	0.0201948	0.0852411	0.0717589	0.11174	0.88826	0.1117399	1.525513
2448	-35.96784	-49.5722	13.60436	0.0410852	0.0631504	0.0360732	0.0153659	0.0607565	0.0117351	0.0584155	0.0733979	0.00058233	0.0440661	0.181752	0.0775486	0.025765	0.079409	0.0112387	0.0764468	0.0485564	0.112586	0.000702734	0.0212625	0.0386641	3.3073	0.2309	0.7117926	1.288207	0.0623796	0.258428	0.655633	1.52524	3.86955	16.0309	2.006167	1.809807	4.774504	0.0380927	0.0585506	0.0334457	0.0142466	0.0563311	0.0108803	0.0541606	0.0680518	0.000539914	0.0408564	0.168514	0.0719001	0.0238884	0.073625	0.0104201	0.0708785	0.0450197	0.104385	0.000651548	0.0197138	0.0358479	0.170227	0.829773	0.170227	1.07856
2484	-29.50947	-48.25317	18.74371	0.0912987	0.022487	0.0419548	0.0269504	0.145598	0.0376383	0.0918687	0.18444	0.0418581	0.00419155	0.0556309	0.120236	0.0578279	0.0997535	0.0947959	0.294372	0.033334	0.391827	0.000328877	0.0916383	0.122031	0.513126	1.16229	1.429043	0.5709571	0.623552	0.794253	0.930656	1.07451	1.25904	1.60371	0.3415218	0.3995381	0.1471595	0.0445346	0.0109689	0.0204652	0.0131461	0.0710214	0.0183596	0.0448127	0.089968	0.020418	0.0020446	0.0271362	0.0586497	0.0282079	0.0486588	0.0462405	0.143592	0.01626	0.191129	0.000160423	0.0447003	0.0595256	0.112263	0.887737	0.112263	2.050061
2520	-30.52373	-48.9272	18.40347	0.0194153	0.174587	0.0211796	0.0230589	0.167749	0.0563521	0.0892864	0.130234	0.0197535	0.00665572	0.0279399	0.111322	0.109502	0.0103836	0.196015	0.0456144	0.0236195	0.0842737	0.0155561	0.0233693	0.0598806	0.661167	1.11294	0.8109458	1.189054	0.757044	0.873066	0.958534	1.04326	1.14539	1.32093	0.2012549	1.466256	0.1980232	0.0137138	0.123318	0.01496	0.0162874	0.118488	0.0398037	0.0630665	0.0919895	0.0139527	0.0047012	0.0197351	0.0786315	0.0773457	0.00733432	0.138453	0.0322193	0.0166834	0.0595259	0.0109879	0.0165066	0.0422961	0.343729	0.656271	0.3437286	1.415748
2556	-28.6734	-46.53905	17.86565	0.0767414	0.251163	0.000953606	0.217796	0.0750841	0.0224573	0.17039	0.0175415	0.00226745	0.00852565	0.287682	0.249513	0.21943	0.583698	0.264266	0.111389	0.0185178	0.149994	0.0399256	0.110822	0.107972	0.677642	1.10745	1.758207	0.2417931	0.737763	0.86215	0.954779	1.04736	1.15989	1.35545	0.2199085	0.1375226	0.203964	0.0256993	0.08411	0.000319345	0.0729358	0.0251443	0.00752054	0.0570603	0.00587433	0.000759328	0.00285508	0.0963393	0.0835572	0.073483	0.19547	0.0884978	0.0373022	0.00620128	0.0502304	0.0133704	0.0371122	0.0361579	0.629037	0.370963	0.6290366	2.986128
2592	-37.6744	-49.66124	11.98684	0.00215477	0.000842636	9.10784e-05	0.0002312	0.00131059	0.000532107	0.000667543	0.000554085	0.000159263	0.000432002	0.00164887	0.00120751	0.00420717	0.000742063	0.000352493	0.000137956	0.00022886	0.000426698	0.00164329	0.00113379	0.000892283	0.768306	1.07723	0.4296892	1.570311	0.00446882	0.0714485	0.439002	2.27789	13.9961	223.773	3.912258	3.654527	0.237741	0.109958	0.0429999	0.00464774	0.0117982	0.0668797	0.0271535	0.0340648	0.028275	0.00812723	0.0220451	0.0841423	0.0616194	0.214692	0.0378676	0.0179878	0.00703989	0.0116788	0.0217744	0.0838574	0.0578574	0.0455333	0.291604	0.708396	0.2916043	0.01959626
